Type	Filename	Filename with path	Base filename	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1398	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1398	12	11	1	3390	3390	 Expression is equivalent to: "(a == d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1399	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1399	12	11	1	3390	3390	 Expression is equivalent to: "(a != d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1400	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1400	12	11	1	3390	3390	 Expression is equivalent to: "(a && d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1401	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1401	12	11	1	3390	3390	 Expression is equivalent to: "(a || d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1415	7	6	1	3391	3391	 Extra parentheses recommended. A conditional operation is the operand of another conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3391.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1415	7	6	1	3390	3390	 Expression is equivalent to: "c ? d : (e ? a : b)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1429	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1429	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a * d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1430	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1430	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a / d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1431	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1431	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a % d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1432	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1432	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a + d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1433	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1433	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a - d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1434	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1434	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a & d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1435	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1435	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a | d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1436	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1436	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a ^ d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1437	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1437	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a << d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1438	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1438	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a >> d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1439	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1439	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a < d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1440	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1440	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a <= d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1441	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1441	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a >= d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1442	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1442	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a > d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1443	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1443	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a == d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1444	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1444	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a != d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1445	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1445	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a && d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1446	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1446	7	6	1	3390	3390	 Expression is equivalent to: "b ? (a || d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1460	7	6	1	3391	3391	 Extra parentheses recommended. A conditional operation is the operand of another conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3391.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1460	7	6	1	3390	3390	 Expression is equivalent to: "a ? (c ? d : e) : b"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1474	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1474	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a * d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1475	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1475	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a / d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1476	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1476	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a % d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1477	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1477	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a + d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1478	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1478	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a - d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1479	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1479	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a & d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1480	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1480	7	6	1	3390	3390	 Expression is equivalent to: "c ? b : (a | d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
